,Prediction,Actual,isAccurate
7490,high,high,True
7491,high,high,True
7492,high,high,True
7493,mid,mid,True
7494,high,high,True
7495,high,high,True
7496,high,high,True
7497,low,low,True
7498,high,high,True
7499,high,mid,False
7500,high,high,True
7501,high,high,True
7502,mid,low,False
7503,mid,high,False
7504,high,mid,False
7505,high,high,True
7506,high,high,True
7507,low,low,True
7508,mid,mid,True
7509,low,low,True
7510,low,mid,False
7511,high,mid,False
7512,high,high,True
7513,high,high,True
7514,high,high,True
7515,high,high,True
7516,low,low,True
7517,high,mid,False
7518,low,low,True
7519,high,high,True
7520,high,mid,False
7521,high,mid,False
7522,high,high,True
7523,high,high,True
7524,low,low,True
7525,high,high,True
7526,high,high,True
7527,high,high,True
7528,mid,mid,True
7529,high,high,True
7530,mid,mid,True
7531,high,high,True
7532,high,high,True
7533,high,high,True
7534,high,high,True
7535,high,high,True
7536,high,high,True
7537,low,low,True
7538,high,high,True
7539,high,mid,False
7540,high,mid,False
7541,mid,high,False
7542,mid,high,False
7543,high,high,True
7544,high,high,True
7545,high,high,True
7546,high,high,True
7547,mid,mid,True
7548,high,high,True
7549,high,high,True
7550,high,high,True
7551,low,mid,False
7552,high,high,True
7553,high,mid,False
7554,high,mid,False
7555,high,high,True
7556,low,mid,False
7557,mid,mid,True
7558,high,high,True
7559,high,high,True
7560,low,low,True
7561,mid,low,False
7562,high,high,True
7563,high,high,True
7564,mid,mid,True
7565,mid,mid,True
7566,high,high,True
7567,low,low,True
7568,high,high,True
7569,low,mid,False
7570,high,high,True
7571,mid,high,False
7572,high,high,True
7573,high,mid,False
7574,high,high,True
7575,high,mid,False
7576,high,high,True
7577,high,mid,False
7578,high,mid,False
7579,low,low,True
7580,low,mid,False
7581,high,high,True
7582,mid,low,False
7583,high,high,True
7584,high,high,True
7585,high,high,True
7586,mid,high,False
7587,high,high,True
7588,high,mid,False
7589,low,low,True
7590,high,high,True
7591,low,low,True
7592,high,high,True
7593,low,low,True
7594,high,high,True
7595,mid,mid,True
7596,high,mid,False
7597,mid,mid,True
7598,high,high,True
7599,mid,high,False
7600,high,high,True
7601,high,high,True
7602,low,high,False
7603,high,mid,False
7604,low,low,True
7605,mid,mid,True
7606,high,high,True
7607,low,mid,False
7608,mid,low,False
7609,mid,mid,True
7610,mid,low,False
7611,mid,high,False
7612,mid,mid,True
7613,high,high,True
7614,high,high,True
7615,mid,mid,True
7616,mid,mid,True
7617,mid,mid,True
7618,high,high,True
7619,mid,mid,True
7620,high,high,True
7621,high,high,True
7622,low,low,True
7623,high,high,True
7624,high,high,True
7625,high,high,True
7626,mid,mid,True
7627,high,low,False
7628,high,low,False
7629,low,low,True
7630,low,low,True
7631,mid,mid,True
7632,high,high,True
7633,high,high,True
7634,low,low,True
7635,low,low,True
7636,low,mid,False
7637,high,mid,False
7638,high,high,True
7639,high,high,True
7640,high,high,True
7641,high,high,True
7642,high,mid,False
7643,high,mid,False
7644,high,high,True
7645,high,high,True
7646,low,mid,False
7647,high,high,True
7648,high,high,True
7649,low,mid,False
7650,mid,mid,True
7651,high,mid,False
7652,low,low,True
7653,high,high,True
7654,high,mid,False
7655,mid,mid,True
7656,high,high,True
7657,high,high,True
7658,mid,mid,True
7659,high,high,True
7660,high,mid,False
7661,high,mid,False
7662,low,low,True
7663,high,high,True
7664,low,low,True
7665,low,high,False
7666,high,mid,False
7667,high,mid,False
7668,high,high,True
7669,high,high,True
7670,mid,low,False
7671,high,high,True
7672,high,high,True
7673,high,high,True
7674,high,high,True
7675,mid,mid,True
7676,high,high,True
7677,high,high,True
7678,high,high,True
7679,high,high,True
7680,mid,high,False
7681,high,high,True
7682,high,high,True
7683,low,low,True
7684,mid,mid,True
7685,low,low,True
7686,low,mid,False
7687,high,low,False
7688,low,high,False
7689,high,high,True
7690,low,low,True
7691,low,mid,False
7692,high,mid,False
7693,high,high,True
7694,low,mid,False
7695,low,low,True
7696,mid,low,False
7697,high,high,True
7698,high,mid,False
7699,low,low,True
7700,high,high,True
7701,high,high,True
7702,low,low,True
7703,mid,mid,True
7704,high,high,True
7705,low,mid,False
7706,high,mid,False
7707,high,high,True
7708,low,low,True
7709,mid,mid,True
7710,high,high,True
7711,mid,mid,True
7712,high,mid,False
7713,high,high,True
7714,high,high,True
7715,mid,mid,True
7716,low,low,True
7717,high,mid,False
7718,high,high,True
7719,low,low,True
7720,high,mid,False
7721,low,mid,False
7722,high,high,True
7723,mid,mid,True
7724,high,high,True
7725,high,mid,False
7726,high,high,True
7727,low,low,True
7728,high,mid,False
7729,high,high,True
7730,mid,mid,True
7731,high,mid,False
7732,high,high,True
7733,high,high,True
7734,high,high,True
7735,low,low,True
7736,high,high,True
7737,high,high,True
7738,high,high,True
7739,low,low,True
7740,high,high,True
7741,low,high,False
7742,low,mid,False
7743,high,mid,False
7744,low,low,True
7745,high,high,True
7746,high,high,True
7747,high,mid,False
7748,high,mid,False
7749,mid,mid,True
7750,low,low,True
7751,high,high,True
7752,mid,mid,True
7753,high,high,True
7754,high,high,True
7755,high,high,True
7756,low,mid,False
7757,high,mid,False
7758,high,mid,False
7759,mid,mid,True
7760,high,high,True
7761,high,high,True
7762,high,high,True
7763,high,low,False
7764,low,mid,False
7765,high,high,True
7766,high,high,True
7767,low,low,True
7768,high,mid,False
7769,high,high,True
7770,mid,mid,True
7771,high,high,True
7772,high,high,True
7773,high,high,True
7774,high,high,True
7775,high,high,True
7776,high,high,True
7777,high,high,True
7778,mid,high,False
7779,high,high,True
7780,low,low,True
7781,low,mid,False
7782,mid,mid,True
7783,mid,mid,True
7784,high,high,True
7785,high,high,True
7786,low,low,True
7787,high,high,True
7788,mid,high,False
7789,mid,low,False
7790,low,low,True
7791,high,high,True
7792,low,mid,False
7793,mid,low,False
7794,mid,high,False
7795,high,high,True
7796,high,high,True
7797,low,mid,False
7798,high,high,True
7799,high,high,True
7800,high,high,True
7801,mid,mid,True
7802,high,mid,False
7803,mid,mid,True
7804,low,low,True
7805,high,mid,False
7806,mid,mid,True
7807,high,high,True
7808,low,low,True
7809,low,low,True
7810,mid,mid,True
7811,high,mid,False
7812,high,high,True
7813,low,mid,False
7814,high,high,True
7815,high,high,True
7816,low,low,True
7817,high,high,True
7818,high,high,True
7819,low,low,True
7820,high,mid,False
7821,low,low,True
7822,high,mid,False
7823,low,mid,False
7824,mid,low,False
7825,mid,mid,True
7826,high,mid,False
7827,low,low,True
7828,high,high,True
7829,high,high,True
7830,low,low,True
7831,low,low,True
7832,low,low,True
7833,high,high,True
7834,high,high,True
7835,high,mid,False
7836,high,high,True
7837,high,mid,False
7838,high,high,True
7839,high,high,True
7840,high,high,True
7841,low,low,True
7842,high,low,False
7843,high,high,True
7844,mid,low,False
7845,high,mid,False
7846,mid,mid,True
7847,high,high,True
7848,high,high,True
7849,high,high,True
7850,low,mid,False
7851,mid,low,False
7852,mid,mid,True
7853,low,mid,False
7854,high,mid,False
7855,low,low,True
7856,low,mid,False
7857,high,high,True
7858,high,high,True
7859,mid,low,False
7860,mid,mid,True
7861,high,high,True
7862,high,high,True
7863,mid,mid,True
7864,mid,mid,True
7865,high,mid,False
7866,high,high,True
7867,high,mid,False
7868,high,high,True
7869,mid,high,False
7870,low,low,True
7871,low,low,True
7872,low,low,True
7873,high,high,True
7874,high,high,True
7875,high,high,True
7876,high,high,True
7877,high,high,True
7878,high,high,True
7879,high,high,True
7880,high,high,True
7881,mid,mid,True
7882,high,high,True
7883,mid,mid,True
7884,high,high,True
7885,mid,high,False
7886,high,high,True
7887,low,low,True
7888,low,mid,False
7889,low,high,False
7890,high,high,True
7891,high,mid,False
7892,high,high,True
7893,mid,mid,True
7894,high,high,True
7895,low,low,True
7896,mid,high,False
7897,high,high,True
7898,high,high,True
7899,high,high,True
7900,mid,high,False
7901,mid,high,False
7902,high,high,True
7903,high,high,True
7904,mid,mid,True
7905,high,high,True
7906,low,mid,False
7907,high,high,True
7908,high,high,True
7909,high,high,True
7910,high,mid,False
7911,high,mid,False
7912,high,high,True
7913,mid,low,False
7914,high,high,True
7915,high,high,True
7916,high,high,True
7917,high,high,True
7918,high,high,True
7919,high,high,True
7920,low,low,True
7921,mid,mid,True
7922,low,low,True
7923,high,high,True
7924,low,low,True
7925,high,mid,False
7926,high,mid,False
7927,high,high,True
7928,high,high,True
7929,high,high,True
7930,high,high,True
7931,high,high,True
7932,low,high,False
7933,low,mid,False
7934,mid,low,False
7935,high,high,True
7936,high,high,True
7937,mid,high,False
7938,high,high,True
7939,high,high,True
7940,high,high,True
7941,high,high,True
7942,low,low,True
7943,low,mid,False
7944,high,mid,False
7945,low,low,True
7946,high,high,True
7947,mid,mid,True
7948,mid,mid,True
7949,mid,low,False
7950,high,mid,False
7951,mid,mid,True
7952,mid,mid,True
7953,low,mid,False
7954,high,high,True
7955,mid,low,False
7956,mid,low,False
7957,high,high,True
7958,high,high,True
7959,high,high,True
7960,high,mid,False
7961,high,mid,False
7962,high,high,True
7963,mid,mid,True
7964,high,mid,False
7965,high,high,True
7966,low,mid,False
7967,high,mid,False
7968,mid,low,False
7969,high,high,True
7970,high,high,True
7971,low,mid,False
7972,high,mid,False
7973,high,high,True
7974,mid,high,False
7975,low,mid,False
7976,low,low,True
7977,high,high,True
7978,high,mid,False
7979,high,high,True
7980,low,low,True
7981,high,high,True
7982,high,high,True
7983,high,mid,False
7984,high,high,True
7985,low,mid,False
7986,low,mid,False
7987,mid,mid,True
7988,high,mid,False
7989,high,high,True
7990,high,high,True
7991,high,high,True
7992,high,high,True
7993,high,high,True
7994,high,mid,False
7995,high,mid,False
7996,low,low,True
7997,high,high,True
7998,high,low,False
7999,mid,low,False
8000,mid,high,False
8001,high,low,False
8002,mid,mid,True
8003,low,low,True
8004,mid,mid,True
8005,low,low,True
8006,mid,mid,True
8007,high,high,True
8008,mid,high,False
8009,low,low,True
8010,high,high,True
8011,mid,mid,True
8012,high,high,True
8013,high,high,True
8014,high,high,True
8015,mid,low,False
8016,high,high,True
8017,high,high,True
8018,high,high,True
8019,high,high,True
8020,low,high,False
8021,high,high,True
8022,low,mid,False
8023,low,low,True
8024,low,low,True
8025,mid,low,False
8026,high,high,True
8027,high,high,True
8028,low,low,True
8029,low,low,True
8030,low,mid,False
8031,high,high,True
8032,high,high,True
8033,mid,high,False
8034,high,high,True
8035,low,low,True
8036,mid,mid,True
8037,high,high,True
8038,mid,low,False
8039,high,high,True
8040,low,mid,False
8041,high,high,True
8042,low,low,True
8043,mid,high,False
8044,mid,high,False
8045,high,mid,False
8046,high,high,True
8047,low,low,True
8048,mid,high,False
8049,low,low,True
8050,high,high,True
8051,mid,high,False
8052,low,low,True
8053,high,high,True
8054,mid,high,False
8055,high,high,True
8056,high,high,True
8057,high,high,True
8058,mid,high,False
8059,high,mid,False
8060,low,mid,False
8061,high,high,True
8062,high,low,False
8063,mid,low,False
8064,mid,mid,True
8065,high,mid,False
8066,high,high,True
8067,mid,mid,True
8068,high,high,True
8069,mid,mid,True
8070,high,high,True
8071,high,high,True
8072,high,low,False
8073,low,mid,False
8074,high,mid,False
8075,low,high,False
8076,high,high,True
8077,mid,high,False
8078,high,high,True
8079,mid,low,False
8080,high,mid,False
8081,low,low,True
8082,high,mid,False
8083,high,high,True
8084,mid,high,False
8085,mid,high,False
8086,mid,mid,True
8087,high,high,True
8088,high,high,True
8089,high,high,True
8090,mid,mid,True
8091,low,low,True
8092,high,high,True
8093,high,high,True
8094,low,high,False
8095,low,low,True
8096,mid,mid,True
8097,high,high,True
8098,high,high,True
8099,high,mid,False
8100,high,high,True
8101,mid,low,False
8102,high,high,True
8103,high,mid,False
8104,high,mid,False
8105,low,mid,False
8106,high,high,True
8107,high,high,True
8108,low,low,True
8109,mid,mid,True
8110,mid,mid,True
8111,mid,mid,True
8112,high,mid,False
8113,high,high,True
8114,high,high,True
8115,high,high,True
8116,low,low,True
8117,high,high,True
8118,high,high,True
8119,high,low,False
8120,low,mid,False
8121,high,high,True
8122,high,high,True
8123,mid,mid,True
8124,mid,mid,True
8125,mid,high,False
8126,high,high,True
8127,low,low,True
8128,high,mid,False
8129,low,mid,False
8130,high,mid,False
8131,high,high,True
8132,high,high,True
8133,high,high,True
8134,high,high,True
8135,high,mid,False
8136,high,high,True
8137,high,high,True
8138,high,low,False
8139,high,mid,False
8140,low,mid,False
8141,high,high,True
8142,low,mid,False
8143,high,high,True
8144,low,low,True
8145,high,high,True
8146,mid,high,False
8147,high,high,True
8148,high,mid,False
8149,high,mid,False
8150,high,high,True
8151,high,mid,False
8152,high,high,True
8153,mid,mid,True
8154,high,mid,False
8155,mid,high,False
8156,low,mid,False
8157,high,high,True
8158,low,mid,False
8159,mid,mid,True
8160,high,mid,False
8161,low,low,True
8162,high,high,True
8163,high,mid,False
8164,high,high,True
8165,high,high,True
8166,high,high,True
8167,low,mid,False
8168,high,mid,False
8169,high,high,True
8170,high,high,True
8171,mid,mid,True
8172,high,high,True
8173,low,mid,False
8174,low,mid,False
8175,high,high,True
8176,high,high,True
8177,high,mid,False
8178,high,high,True
8179,low,mid,False
8180,high,high,True
8181,low,mid,False
8182,high,high,True
8183,high,high,True
8184,high,high,True
8185,low,low,True
8186,high,high,True
8187,high,high,True
8188,mid,mid,True
8189,high,high,True
8190,low,low,True
8191,mid,mid,True
8192,low,low,True
8193,high,high,True
8194,high,mid,False
8195,low,mid,False
8196,high,high,True
8197,high,mid,False
8198,high,high,True
8199,low,low,True
8200,high,high,True
8201,low,low,True
8202,mid,low,False
8203,low,mid,False
8204,high,high,True
8205,low,mid,False
8206,low,mid,False
8207,mid,high,False
8208,high,high,True
8209,high,high,True
8210,mid,high,False
8211,high,high,True
8212,mid,mid,True
8213,high,mid,False
8214,low,low,True
8215,high,high,True
8216,low,low,True
8217,high,high,True
8218,high,high,True
8219,high,mid,False
8220,mid,mid,True
8221,high,mid,False
8222,low,low,True
8223,high,high,True
8224,high,high,True
8225,high,mid,False
8226,high,mid,False
8227,high,high,True
8228,low,mid,False
8229,low,mid,False
8230,low,low,True
8231,high,mid,False
8232,high,mid,False
8233,low,low,True
8234,low,high,False
8235,high,mid,False
8236,high,mid,False
8237,high,mid,False
8238,high,mid,False
8239,high,high,True
8240,high,high,True
8241,mid,mid,True
8242,low,low,True
8243,low,mid,False
8244,high,high,True
8245,low,low,True
8246,high,high,True
8247,high,high,True
8248,mid,low,False
8249,low,low,True
8250,high,high,True
8251,high,high,True
8252,mid,mid,True
8253,mid,high,False
8254,high,mid,False
8255,mid,low,False
8256,high,high,True
8257,high,mid,False
8258,mid,mid,True
8259,high,high,True
8260,high,high,True
8261,mid,mid,True
8262,mid,mid,True
8263,high,high,True
8264,mid,mid,True
8265,high,high,True
8266,high,mid,False
8267,high,high,True
8268,mid,low,False
8269,low,mid,False
8270,mid,mid,True
8271,low,high,False
8272,high,high,True
8273,mid,low,False
8274,high,high,True
8275,high,high,True
8276,low,mid,False
8277,high,high,True
8278,high,mid,False
8279,high,high,True
8280,high,mid,False
8281,low,low,True
8282,mid,high,False
8283,low,low,True
8284,high,high,True
8285,mid,high,False
8286,low,low,True
8287,high,high,True
8288,high,high,True
8289,high,high,True
8290,low,low,True
8291,mid,mid,True
8292,mid,mid,True
8293,low,high,False
8294,high,high,True
8295,high,low,False
8296,high,mid,False
8297,low,mid,False
8298,low,low,True
8299,mid,low,False
8300,high,low,False
8301,mid,mid,True
8302,high,high,True
8303,low,low,True
8304,high,high,True
8305,low,low,True
8306,high,high,True
8307,high,mid,False
8308,low,low,True
8309,high,high,True
8310,low,mid,False
8311,low,mid,False
8312,high,high,True
8313,high,mid,False
8314,high,high,True
8315,high,high,True
8316,high,high,True
8317,high,low,False
8318,low,low,True
8319,high,high,True
8320,high,high,True
8321,low,low,True
8322,high,high,True
8323,mid,mid,True
8324,low,high,False
8325,low,mid,False
8326,low,mid,False
8327,low,low,True
8328,high,high,True
8329,low,mid,False
8330,mid,mid,True
8331,mid,mid,True
8332,high,high,True
8333,high,high,True
8334,mid,mid,True
8335,high,high,True
8336,high,high,True
8337,high,mid,False
8338,low,mid,False
8339,low,low,True
8340,high,high,True
8341,high,high,True
8342,high,high,True
8343,high,high,True
8344,low,low,True
8345,high,mid,False
8346,low,mid,False
8347,high,high,True
8348,mid,mid,True
8349,low,low,True
8350,high,high,True
